campaign	source_path	line	dependency_syntax	dependency_token	resolution_kind	resolved_path	resolved_sha256	source_unit	dependency_unit
webgpu	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_pipeline.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_pipeline.hpp	3ce769356bb77fc600ee14ba1c6940455234515ea5d3b84a9b6b6bfa907eaa84	webgpu:ore:pipeline	-
webgpu	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:pipeline	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	5	cpp-include	rive/renderer/ore/ore_context_wgpu.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	905e38d3e78df123c33810bb69539e1d0f39edbc173ecd72618b0d8097dc6e1d	webgpu:ore:render_pass	webgpu:ore:context
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	6	cpp-include	ore_render_pass_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	0bee65c2a1c29c0723979541b1bc674ea4c48760e9a56d273eb36632eecce975	webgpu:ore:render_pass	webgpu:ore:render_pass
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	7	cpp-include	ore_bind_group_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	1ef4fbf6cd94f64b0d0b1109f15a18092d93e63c37a7bfbf42bb787a0fa94772	webgpu:ore:render_pass	webgpu:ore:bind_group
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	8	cpp-include	ore_buffer_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	0d7e8a7e0f752a98877f3efc5d6d0f6c060a2bbbf0d70800099351ddbe29bf74	webgpu:ore:render_pass	webgpu:ore:buffer
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	9	cpp-include	ore_texture_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	79b2a93e29d3a8f1fcaa4a625274e1ae383eb7011d5adb0e99507b87871127f1	webgpu:ore:render_pass	webgpu:ore:texture
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	10	cpp-include	ore_sampler_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	b5e6eca633ed6dfb7893761d7a6d398ea495fec2b4f30bdaf9278047308e91bd	webgpu:ore:render_pass	webgpu:ore:sampler
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	11	cpp-include	ore_pipeline_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	df2f453288fd0e51ea867f7ea7f0c56389daf43185436b2b45f2e972b94c3e39	webgpu:ore:render_pass	webgpu:ore:pipeline
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.cpp	12	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgpu:ore:render_pass	-
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_render_pass.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_render_pass.hpp	3c9ecf3d00b1ac158655a09a3fb06c65c4d3b45fabc77d565f7d64c5a0cafaca	webgpu:ore:render_pass	-
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	3	cpp-include	rive/renderer/ore/ore_pipeline.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_pipeline.hpp	3ce769356bb77fc600ee14ba1c6940455234515ea5d3b84a9b6b6bfa907eaa84	webgpu:ore:render_pass	-
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	4	cpp-include	rive/refcnt.hpp	pinned-source-external	include/rive/refcnt.hpp	5a3c11ae5b6c5615c9bc8f719b0bcaa770984ef4a18381891e266936b2f2df7d	webgpu:ore:render_pass	-
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	5	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:render_pass	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	6	cpp-include	cstdint	external-sdk-or-system	-	-	webgpu:ore:render_pass	-
webgpu	renderer/src/ore/wgpu/ore_sampler_wgpu.cpp	5	cpp-include	ore_sampler_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	b5e6eca633ed6dfb7893761d7a6d398ea495fec2b4f30bdaf9278047308e91bd	webgpu:ore:sampler	webgpu:ore:sampler
webgpu	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_sampler.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_sampler.hpp	e185a80af7fbe556f56a060b3a075a7727acc74da9048a2327c91ce566e80671	webgpu:ore:sampler	-
webgpu	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:sampler	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_shader_module_wgpu.cpp	5	cpp-include	ore_shader_module_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_shader_module_wgpu.hpp	00920df29c3426c1eb9796196b942b228c75879c65f1687c04ab3dbe6e4be4a6	webgpu:ore:shader_module	webgpu:ore:shader_module
webgpu	renderer/src/ore/wgpu/ore_shader_module_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_shader_module.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_shader_module.hpp	7ed17ed2d9adf6ea941b0b53fdac1c96d3e7d2a4f2da3e01495ef16a67a65248	webgpu:ore:shader_module	-
webgpu	renderer/src/ore/wgpu/ore_shader_module_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:shader_module	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_texture_wgpu.cpp	5	cpp-include	ore_texture_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	79b2a93e29d3a8f1fcaa4a625274e1ae383eb7011d5adb0e99507b87871127f1	webgpu:ore:texture	webgpu:ore:texture
webgpu	renderer/src/ore/wgpu/ore_texture_wgpu.cpp	6	cpp-include	rive/renderer/ore/ore_types.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_types.hpp	be22ccf441b8556c8b0c7efaf5c709571ac0397a7cfa29ae10b9c56aa3ba9951	webgpu:ore:texture	-
webgpu	renderer/src/ore/wgpu/ore_texture_wgpu.cpp	7	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgpu:ore:texture	-
webgpu	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_texture.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_texture.hpp	3280b33c7f1f1f3c99a48c5ca6ea0c1434dae389c4ed391cdc6a5cd272b53c69	webgpu:ore:texture	-
webgpu	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:texture	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	24	cpp-include	rive/renderer/ore/ore_binding_map.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_binding_map.hpp	23a1dd8c138b434bcfea335eb547fcb3ce8ed1d54154c1bad402c892be877d13	webgpu:ore:wgpu_layout	-
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	25	cpp-include	rive/renderer/ore/ore_types.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_types.hpp	be22ccf441b8556c8b0c7efaf5c709571ac0397a7cfa29ae10b9c56aa3ba9951	webgpu:ore:wgpu_layout	-
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	27	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:wgpu_layout	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	29	cpp-include	array	external-sdk-or-system	-	-	webgpu:ore:wgpu_layout	-
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	30	cpp-include	cassert	external-sdk-or-system	-	-	webgpu:ore:wgpu_layout	-
webgpu	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	31	cpp-include	cstdint	external-sdk-or-system	-	-	webgpu:ore:wgpu_layout	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	5	cpp-include	rive/renderer/webgpu/render_context_webgpu_impl.hpp	owned-source	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	7dbd287cf90ecb984ae96a6cc9006ca578b72ddbe825cd1861efc679e17b7d3a	webgpu:renderer:render_context_webgpu_impl	webgpu:renderer:render_context_webgpu_impl
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	7	cpp-include	rive/decoders/astc_footprints.hpp	pinned-source-external	decoders/include/rive/decoders/astc_footprints.hpp	6f392e603c55713e3e3d2a8931cd67e4fb02af975cd32a3e5d6375db2fe077a7	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	9	cpp-include	rive/renderer/draw.hpp	pinned-source-external	renderer/include/rive/renderer/draw.hpp	3a1069e79cf8d67f7675c16fdb965554dd48c077df65c728d652305186aed226	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	11	cpp-include	rive/renderer/render_canvas.hpp	pinned-source-external	renderer/include/rive/renderer/render_canvas.hpp	5dcb7b8ddcde6fe878555613fa8aa3fd37e56a7a4d36f7314d6706f4b20ae86d	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	12	cpp-include	rive/renderer/ore/ore_context_wgpu.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	905e38d3e78df123c33810bb69539e1d0f39edbc173ecd72618b0d8097dc6e1d	webgpu:renderer:render_context_webgpu_impl	webgpu:ore:context
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	14	cpp-include	rive/renderer/stack_vector.hpp	pinned-source-external	renderer/include/rive/renderer/stack_vector.hpp	133abf6cebefc5b4b1e7e6d246d65747ad4504ca4fa073b6b5e6dea13797c896	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	15	cpp-include	rive/gpu_texture_format.hpp	pinned-source-external	include/rive/gpu_texture_format.hpp	0b4b115330cefcd7a9b5c98e96453bbd1fb3fa476c5064073392f7c0ce1724e2	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	16	cpp-include	shaders/constants.glsl	owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	webgpu:renderer:render_context_webgpu_impl	shader:source:constants
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	18	cpp-include	sstream	external-sdk-or-system	-	-	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	19	cpp-include	string	external-sdk-or-system	-	-	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	21	cpp-include	generated/shaders/wgsl/blit_texture_as_draw_filtered.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/blit_texture_as_draw_filtered.main	f94fff896ffcde07a3cf5ab06932284a4fa9dc6b87e48bb8256e018939bef0ea	webgpu:renderer:render_context_webgpu_impl	shader:source:blit_texture_as_draw_filtered
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	22	cpp-include	generated/shaders/wgsl/blit_texture_as_draw_filtered.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/blit_texture_as_draw_filtered.main	f94fff896ffcde07a3cf5ab06932284a4fa9dc6b87e48bb8256e018939bef0ea	webgpu:renderer:render_context_webgpu_impl	shader:source:blit_texture_as_draw_filtered
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	23	cpp-include	generated/shaders/wgsl/color_ramp.vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/color_ramp.main	076d5d45b3af0d27a138f41ac6fc32fd7411384cccc74c9a7b85c2cf376ea2e5	webgpu:renderer:render_context_webgpu_impl	shader:source:color_ramp
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	24	cpp-include	generated/shaders/wgsl/color_ramp.frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/color_ramp.main	076d5d45b3af0d27a138f41ac6fc32fd7411384cccc74c9a7b85c2cf376ea2e5	webgpu:renderer:render_context_webgpu_impl	shader:source:color_ramp
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	25	cpp-include	generated/shaders/wgsl/tessellate.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/tessellate.main	9a50cb20894f19978864152d4852293a2052cba80573b80246dbce5f2f5a55a0	webgpu:renderer:render_context_webgpu_impl	shader:source:tessellate
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	26	cpp-include	generated/shaders/wgsl/tessellate.webgpu_nossbo_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/tessellate.main	9a50cb20894f19978864152d4852293a2052cba80573b80246dbce5f2f5a55a0	webgpu:renderer:render_context_webgpu_impl	shader:source:tessellate
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	27	cpp-include	generated/shaders/wgsl/tessellate.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/tessellate.main	9a50cb20894f19978864152d4852293a2052cba80573b80246dbce5f2f5a55a0	webgpu:renderer:render_context_webgpu_impl	shader:source:tessellate
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	28	cpp-include	generated/shaders/wgsl/render_atlas.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/render_atlas.vert	109e973cde4ace814cc88b472a9b3c1d85152a85b0068108027b9fbecfd552cb	webgpu:renderer:render_context_webgpu_impl	shader:source:render_atlas
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	29	cpp-include	generated/shaders/wgsl/render_atlas.webgpu_nossbo_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/render_atlas.vert	109e973cde4ace814cc88b472a9b3c1d85152a85b0068108027b9fbecfd552cb	webgpu:renderer:render_context_webgpu_impl	shader:source:render_atlas
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	30	cpp-include	generated/shaders/wgsl/render_atlas_fill.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/render_atlas_fill.frag	2ba6ac1bec020d443619622f060bee9fd978d0f3fcde65e715419968886d7f9a	webgpu:renderer:render_context_webgpu_impl	shader:source:render_atlas_fill
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	31	cpp-include	generated/shaders/wgsl/render_atlas_stroke.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/render_atlas_stroke.frag	03993d7ed74efdbf0f5db9e576b24b7be3661bd66bb66483b5752de77426d8aa	webgpu:renderer:render_context_webgpu_impl	shader:source:render_atlas_stroke
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	34	cpp-include	generated/shaders/wgsl/atomic_draw_path.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_path.main	03327dcdaa878b265f76d721cb321e047f87e5df4e8b40dc4cb923623e4ab99b	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_path
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	35	cpp-include	generated/shaders/wgsl/atomic_draw_path.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_path.main	03327dcdaa878b265f76d721cb321e047f87e5df4e8b40dc4cb923623e4ab99b	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_path
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	36	cpp-include	generated/shaders/wgsl/atomic_draw_path.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_path.main	03327dcdaa878b265f76d721cb321e047f87e5df4e8b40dc4cb923623e4ab99b	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_path
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	37	cpp-include	generated/shaders/wgsl/atomic_draw_interior_triangles.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_interior_triangles.main	1a1c47d985e4e4889316b0fd7ba7102eb94f97e9ada55c964cb36118ef410d45	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_interior_triangles
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	38	cpp-include	generated/shaders/wgsl/atomic_draw_interior_triangles.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_interior_triangles.main	1a1c47d985e4e4889316b0fd7ba7102eb94f97e9ada55c964cb36118ef410d45	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_interior_triangles
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	39	cpp-include	generated/shaders/wgsl/atomic_draw_interior_triangles.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_interior_triangles.main	1a1c47d985e4e4889316b0fd7ba7102eb94f97e9ada55c964cb36118ef410d45	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_interior_triangles
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	40	cpp-include	generated/shaders/wgsl/atomic_draw_atlas_blit.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_atlas_blit.main	c5d2e1d8e70a1c4bf50a5ba40993860f15ac680d3ebfcd78ea30c1ce81e6a669	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_atlas_blit
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	41	cpp-include	generated/shaders/wgsl/atomic_draw_atlas_blit.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_atlas_blit.main	c5d2e1d8e70a1c4bf50a5ba40993860f15ac680d3ebfcd78ea30c1ce81e6a669	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_atlas_blit
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	42	cpp-include	generated/shaders/wgsl/atomic_draw_atlas_blit.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_atlas_blit.main	c5d2e1d8e70a1c4bf50a5ba40993860f15ac680d3ebfcd78ea30c1ce81e6a669	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_atlas_blit
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	43	cpp-include	generated/shaders/wgsl/atomic_draw_image_rect.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_rect.main	2b7fa330f9aeb79855911a67fa76270a8d1a8b83cb8fac297886d0a362b018cf	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_rect
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	44	cpp-include	generated/shaders/wgsl/atomic_draw_image_rect.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_rect.main	2b7fa330f9aeb79855911a67fa76270a8d1a8b83cb8fac297886d0a362b018cf	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_rect
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	45	cpp-include	generated/shaders/wgsl/atomic_draw_image_rect.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_rect.main	2b7fa330f9aeb79855911a67fa76270a8d1a8b83cb8fac297886d0a362b018cf	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_rect
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	46	cpp-include	generated/shaders/wgsl/atomic_draw_image_mesh.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_mesh.main	06fbd52a990b3ae38b460b661967cb8069787621948308d1eb8cdfda83522276	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_mesh
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	47	cpp-include	generated/shaders/wgsl/atomic_draw_image_mesh.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_mesh.main	06fbd52a990b3ae38b460b661967cb8069787621948308d1eb8cdfda83522276	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_mesh
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	48	cpp-include	generated/shaders/wgsl/atomic_draw_image_mesh.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_draw_image_mesh.main	06fbd52a990b3ae38b460b661967cb8069787621948308d1eb8cdfda83522276	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_draw_image_mesh
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	49	cpp-include	generated/shaders/wgsl/atomic_resolve.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve.main	40fa708b2c8d1750c12353519998cadf129a4872ccb5798d21ccbf97e145781b	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_resolve
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	50	cpp-include	generated/shaders/wgsl/atomic_resolve.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve.main	40fa708b2c8d1750c12353519998cadf129a4872ccb5798d21ccbf97e145781b	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_resolve
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	51	cpp-include	generated/shaders/wgsl/atomic_resolve_coalesced.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve_coalesced.main	f12d67000ab8246082540fbfa41a4266a772280ceef9186bd14d4043050bfde9	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_resolve_coalesced
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	52	cpp-include	generated/shaders/wgsl/atomic_resolve_coalesced.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve_coalesced.main	f12d67000ab8246082540fbfa41a4266a772280ceef9186bd14d4043050bfde9	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_resolve_coalesced
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	53	cpp-include	generated/shaders/wgsl/atomic_init.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_init.main	c9c707cb27960486c50e5b5fe5686c1b831b222682b3e3a49dcb631652abafba	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_init
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	54	cpp-include	generated/shaders/wgsl/atomic_init.webgpu_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_init.main	c9c707cb27960486c50e5b5fe5686c1b831b222682b3e3a49dcb631652abafba	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_init
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	55	cpp-include	generated/shaders/wgsl/atomic_init.webgpu_fixedcolor_frag.hpp	generated-from-owned-source	renderer/src/shaders/spirv/atomic_init.main	c9c707cb27960486c50e5b5fe5686c1b831b222682b3e3a49dcb631652abafba	webgpu:renderer:render_context_webgpu_impl	shader:source:atomic_init
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	58	cpp-include	generated/shaders/wgsl/draw_msaa_path.webgpu_vert.hpp	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_path.main	512ac90d68cc626b7c6b138058f64d8307440786c11f08862ef7e88188be831b	webgpu:renderer:render_context_webgpu_impl	shader:source:draw_msaa_path
